filename,class_name,height,width,xmax,xmin,ymax,ymin,xmin_fraction,ymin_fraction,xmax_fraction,ymax_fraction,image_path,class_label,train_test_val
2008_008461.jpg,bird,408,400,303.0,149.0,364.0,71.0,0.3725,0.17401960784313725,0.7575,0.8921568627450981,/content/VOC2012/JPEGImages/2008_008461.jpg,3,train
2009_000435.jpg,bird,500,333,194.0,61.0,446.0,49.0,0.1831831831831832,0.098,0.5825825825825826,0.892,/content/VOC2012/JPEGImages/2009_000435.jpg,3,train
2008_008346.jpg,bird,500,349,312.0,15.0,492.0,57.0,0.04297994269340974,0.114,0.8939828080229226,0.984,/content/VOC2012/JPEGImages/2008_008346.jpg,3,train
2009_003870.jpg,bird,500,434,284.0,152.0,474.0,120.0,0.35023041474654376,0.24,0.6543778801843319,0.948,/content/VOC2012/JPEGImages/2009_003870.jpg,3,train
2009_000998.jpg,bird,333,500,301.0,136.0,305.0,70.0,0.272,0.21021021021021022,0.602,0.9159159159159159,/content/VOC2012/JPEGImages/2009_000998.jpg,3,train
2011_001959.jpg,bird,327,500,287.0,222.0,200.0,140.0,0.444,0.42813455657492355,0.574,0.6116207951070336,/content/VOC2012/JPEGImages/2011_001959.jpg,3,train
2009_002754.jpg,bird,332,480,370.0,205.0,303.0,98.0,0.4270833333333333,0.29518072289156627,0.7708333333333334,0.9126506024096386,/content/VOC2012/JPEGImages/2009_002754.jpg,3,train
2008_007120.jpg,bird,333,500,368.0,253.0,327.0,36.0,0.506,0.10810810810810811,0.736,0.9819819819819819,/content/VOC2012/JPEGImages/2008_007120.jpg,3,train
2008_008292.jpg,bird,500,333,252.0,79.0,500.0,65.0,0.23723723723723725,0.13,0.7567567567567568,1.0,/content/VOC2012/JPEGImages/2008_008292.jpg,3,train
2008_006566.jpg,bird,375,500,372.0,232.0,258.0,142.0,0.464,0.37866666666666665,0.744,0.688,/content/VOC2012/JPEGImages/2008_006566.jpg,3,train
2009_001108.jpg,bird,500,500,426.0,316.0,355.0,242.0,0.632,0.484,0.852,0.71,/content/VOC2012/JPEGImages/2009_001108.jpg,3,train
2011_000114.jpg,bird,500,436,336.0,80.0,400.0,342.0,0.1834862385321101,0.684,0.7706422018348624,0.8,/content/VOC2012/JPEGImages/2011_000114.jpg,3,train
2011_001967.jpg,bird,500,375,366.0,23.0,423.0,22.0,0.06133333333333333,0.044,0.976,0.846,/content/VOC2012/JPEGImages/2011_001967.jpg,3,train
2009_003531.jpg,bird,375,500,483.0,1.0,375.0,57.0,0.002,0.152,0.966,1.0,/content/VOC2012/JPEGImages/2009_003531.jpg,3,train
2008_006432.jpg,bird,334,500,380.0,125.0,310.0,120.0,0.25,0.3592814371257485,0.76,0.9281437125748503,/content/VOC2012/JPEGImages/2008_006432.jpg,3,train
2009_004565.jpg,bird,500,337,225.0,76.0,407.0,86.0,0.22551928783382788,0.172,0.6676557863501483,0.814,/content/VOC2012/JPEGImages/2009_004565.jpg,3,train
2009_001554.jpg,bird,333,500,347.0,213.0,230.0,132.0,0.426,0.3963963963963964,0.694,0.6906906906906907,/content/VOC2012/JPEGImages/2009_001554.jpg,3,train
2010_000994.jpg,bird,333,500,299.0,185.0,313.0,107.0,0.37,0.3213213213213213,0.598,0.93993993993994,/content/VOC2012/JPEGImages/2010_000994.jpg,3,train
2009_000035.jpg,bird,500,359,237.0,80.0,252.0,182.0,0.22284122562674094,0.364,0.6601671309192201,0.504,/content/VOC2012/JPEGImages/2009_000035.jpg,3,train
2010_005353.jpg,bird,357,500,322.0,248.0,305.0,183.0,0.496,0.5126050420168067,0.644,0.8543417366946778,/content/VOC2012/JPEGImages/2010_005353.jpg,3,train
2008_004385.jpg,bird,375,500,282.0,168.0,241.0,149.0,0.336,0.3973333333333333,0.564,0.6426666666666667,/content/VOC2012/JPEGImages/2008_004385.jpg,3,train
2010_002666.jpg,bird,375,500,339.0,216.0,253.0,130.0,0.432,0.3466666666666667,0.678,0.6746666666666666,/content/VOC2012/JPEGImages/2010_002666.jpg,3,train
2009_005260.jpg,bird,375,500,322.0,202.0,253.0,93.0,0.404,0.248,0.644,0.6746666666666666,/content/VOC2012/JPEGImages/2009_005260.jpg,3,train
2008_007546.jpg,bird,500,375,206.0,132.0,249.0,93.0,0.352,0.186,0.5493333333333333,0.498,/content/VOC2012/JPEGImages/2008_007546.jpg,3,train
2007_008051.jpg,bird,375,500,358.0,131.0,375.0,110.0,0.262,0.29333333333333333,0.716,1.0,/content/VOC2012/JPEGImages/2007_008051.jpg,3,train
2010_001974.jpg,bird,334,500,362.0,307.0,214.0,158.0,0.614,0.47305389221556887,0.724,0.6407185628742516,/content/VOC2012/JPEGImages/2010_001974.jpg,3,train
2009_000254.jpg,bird,333,500,429.0,58.0,294.0,28.0,0.116,0.08408408408408409,0.858,0.8828828828828829,/content/VOC2012/JPEGImages/2009_000254.jpg,3,train
2009_003285.jpg,bird,330,500,481.0,99.0,330.0,63.0,0.198,0.19090909090909092,0.962,1.0,/content/VOC2012/JPEGImages/2009_003285.jpg,3,train
2010_001372.jpg,bird,380,500,395.0,116.0,209.0,133.0,0.232,0.35,0.79,0.55,/content/VOC2012/JPEGImages/2010_001372.jpg,3,train
2007_008084.jpg,bird,500,338,233.0,111.0,365.0,212.0,0.32840236686390534,0.424,0.6893491124260355,0.73,/content/VOC2012/JPEGImages/2007_008084.jpg,3,train
2009_000849.jpg,bird,386,500,459.0,13.0,304.0,111.0,0.026,0.28756476683937826,0.918,0.7875647668393783,/content/VOC2012/JPEGImages/2009_000849.jpg,3,train
2010_001988.jpg,bird,272,500,340.0,67.0,235.0,1.0,0.134,0.003676470588235294,0.68,0.8639705882352942,/content/VOC2012/JPEGImages/2010_001988.jpg,3,train
2008_002429.jpg,bird,500,490,469.0,99.0,487.0,93.0,0.20204081632653062,0.186,0.9571428571428572,0.974,/content/VOC2012/JPEGImages/2008_002429.jpg,3,train
2009_003399.jpg,bird,393,500,347.0,104.0,313.0,127.0,0.208,0.3231552162849873,0.694,0.7964376590330788,/content/VOC2012/JPEGImages/2009_003399.jpg,3,train
2010_003119.jpg,bird,317,500,384.0,132.0,185.0,130.0,0.264,0.41009463722397477,0.768,0.583596214511041,/content/VOC2012/JPEGImages/2010_003119.jpg,3,train
2011_001505.jpg,bird,375,500,321.0,55.0,374.0,52.0,0.11,0.13866666666666666,0.642,0.9973333333333333,/content/VOC2012/JPEGImages/2011_001505.jpg,3,train
2011_001016.jpg,bird,500,486,472.0,19.0,500.0,26.0,0.03909465020576132,0.052,0.9711934156378601,1.0,/content/VOC2012/JPEGImages/2011_001016.jpg,3,train
2008_006447.jpg,bird,375,500,288.0,102.0,364.0,44.0,0.204,0.11733333333333333,0.576,0.9706666666666667,/content/VOC2012/JPEGImages/2008_006447.jpg,3,train
2010_001919.jpg,bird,333,500,350.0,204.0,192.0,30.0,0.408,0.09009009009009009,0.7,0.5765765765765766,/content/VOC2012/JPEGImages/2010_001919.jpg,3,train
2009_000758.jpg,bird,427,500,409.0,182.0,369.0,44.0,0.364,0.10304449648711944,0.818,0.8641686182669789,/content/VOC2012/JPEGImages/2009_000758.jpg,3,train
2008_004317.jpg,bird,500,500,500.0,140.0,500.0,64.0,0.28,0.128,1.0,1.0,/content/VOC2012/JPEGImages/2008_004317.jpg,3,train
2010_004847.jpg,bird,375,500,500.0,93.0,375.0,32.0,0.186,0.08533333333333333,1.0,1.0,/content/VOC2012/JPEGImages/2010_004847.jpg,3,train
2010_004521.jpg,bird,500,271,227.0,94.0,493.0,60.0,0.34686346863468637,0.12,0.8376383763837638,0.986,/content/VOC2012/JPEGImages/2010_004521.jpg,3,train
2008_003894.jpg,bird,375,500,459.0,36.0,278.0,82.0,0.072,0.21866666666666668,0.918,0.7413333333333333,/content/VOC2012/JPEGImages/2008_003894.jpg,3,train
2008_007465.jpg,bird,371,500,393.0,59.0,313.0,78.0,0.118,0.21024258760107817,0.786,0.8436657681940701,/content/VOC2012/JPEGImages/2008_007465.jpg,3,train
2010_005096.jpg,bird,375,500,321.0,1.0,290.0,53.0,0.002,0.14133333333333334,0.642,0.7733333333333333,/content/VOC2012/JPEGImages/2010_005096.jpg,3,train
2008_004633.jpg,bird,333,500,250.0,212.0,212.0,160.0,0.424,0.4804804804804805,0.5,0.6366366366366366,/content/VOC2012/JPEGImages/2008_004633.jpg,3,train
2008_006626.jpg,bird,500,407,295.0,33.0,467.0,69.0,0.08108108108108109,0.138,0.7248157248157249,0.934,/content/VOC2012/JPEGImages/2008_006626.jpg,3,train
2011_001866.jpg,bird,400,500,428.0,1.0,400.0,21.0,0.002,0.0525,0.856,1.0,/content/VOC2012/JPEGImages/2011_001866.jpg,3,train
2009_005198.jpg,bird,356,500,433.0,116.0,241.0,85.0,0.232,0.23876404494382023,0.866,0.6769662921348315,/content/VOC2012/JPEGImages/2009_005198.jpg,3,train
2007_001289.jpg,bird,309,500,355.0,157.0,188.0,98.0,0.314,0.31715210355987056,0.71,0.6084142394822006,/content/VOC2012/JPEGImages/2007_001289.jpg,3,train
2010_005725.jpg,bird,376,500,423.0,168.0,376.0,100.0,0.336,0.26595744680851063,0.846,1.0,/content/VOC2012/JPEGImages/2010_005725.jpg,3,train
2009_003088.jpg,bird,435,500,305.0,133.0,324.0,105.0,0.266,0.2413793103448276,0.61,0.7448275862068966,/content/VOC2012/JPEGImages/2009_003088.jpg,3,train
2007_009422.jpg,bird,334,500,481.0,2.0,325.0,2.0,0.004,0.005988023952095809,0.962,0.9730538922155688,/content/VOC2012/JPEGImages/2007_009422.jpg,3,train
2010_005023.jpg,bird,333,500,263.0,146.0,214.0,145.0,0.292,0.43543543543543545,0.526,0.6426426426426426,/content/VOC2012/JPEGImages/2010_005023.jpg,3,train
2009_002831.jpg,bird,334,500,399.0,135.0,250.0,101.0,0.27,0.3023952095808383,0.798,0.7485029940119761,/content/VOC2012/JPEGImages/2009_002831.jpg,3,train
2009_003713.jpg,bird,375,500,355.0,177.0,247.0,104.0,0.354,0.2773333333333333,0.71,0.6586666666666666,/content/VOC2012/JPEGImages/2009_003713.jpg,3,train
2008_008512.jpg,bird,340,500,266.0,160.0,288.0,94.0,0.32,0.27647058823529413,0.532,0.8470588235294118,/content/VOC2012/JPEGImages/2008_008512.jpg,3,train
2008_005477.jpg,bird,500,333,333.0,25.0,500.0,49.0,0.07507507507507508,0.098,1.0,1.0,/content/VOC2012/JPEGImages/2008_005477.jpg,3,train
2011_002055.jpg,bird,460,500,437.0,66.0,460.0,94.0,0.132,0.20434782608695654,0.874,1.0,/content/VOC2012/JPEGImages/2011_002055.jpg,3,train
2008_005618.jpg,bird,500,429,422.0,108.0,440.0,102.0,0.2517482517482518,0.204,0.9836829836829837,0.88,/content/VOC2012/JPEGImages/2008_005618.jpg,3,train
2011_002100.jpg,bird,334,500,324.0,139.0,209.0,25.0,0.278,0.0748502994011976,0.648,0.625748502994012,/content/VOC2012/JPEGImages/2011_002100.jpg,3,train
2008_002399.jpg,bird,400,500,285.0,153.0,311.0,251.0,0.306,0.6275,0.57,0.7775,/content/VOC2012/JPEGImages/2008_002399.jpg,3,train
2010_001042.jpg,bird,333,500,333.0,102.0,254.0,103.0,0.204,0.30930930930930933,0.666,0.7627627627627628,/content/VOC2012/JPEGImages/2010_001042.jpg,3,train
2009_001751.jpg,bird,333,500,279.0,136.0,284.0,168.0,0.272,0.5045045045045045,0.558,0.8528528528528528,/content/VOC2012/JPEGImages/2009_001751.jpg,3,train
2009_001166.jpg,bird,375,500,391.0,17.0,375.0,51.0,0.034,0.136,0.782,1.0,/content/VOC2012/JPEGImages/2009_001166.jpg,3,train
2008_005956.jpg,bird,375,500,206.0,50.0,292.0,149.0,0.1,0.3973333333333333,0.412,0.7786666666666666,/content/VOC2012/JPEGImages/2008_005956.jpg,3,train
2008_008423.jpg,bird,375,500,279.0,244.0,263.0,224.0,0.488,0.5973333333333334,0.558,0.7013333333333334,/content/VOC2012/JPEGImages/2008_008423.jpg,3,train
2008_001770.jpg,bird,500,375,361.0,73.0,478.0,71.0,0.19466666666666665,0.142,0.9626666666666667,0.956,/content/VOC2012/JPEGImages/2008_001770.jpg,3,train
2009_002608.jpg,bird,375,500,345.0,77.0,343.0,89.0,0.154,0.23733333333333334,0.69,0.9146666666666666,/content/VOC2012/JPEGImages/2009_002608.jpg,3,train
2010_001697.jpg,bird,443,500,429.0,74.0,313.0,141.0,0.148,0.3182844243792325,0.858,0.7065462753950339,/content/VOC2012/JPEGImages/2010_001697.jpg,3,train
2008_001194.jpg,bird,500,375,375.0,85.0,458.0,25.0,0.22666666666666666,0.05,1.0,0.916,/content/VOC2012/JPEGImages/2008_001194.jpg,3,train
2010_002181.jpg,bird,343,500,474.0,130.0,232.0,77.0,0.26,0.22448979591836735,0.948,0.6763848396501457,/content/VOC2012/JPEGImages/2010_002181.jpg,3,train
2011_003276.jpg,bird,400,500,292.0,264.0,217.0,142.0,0.528,0.355,0.584,0.5425,/content/VOC2012/JPEGImages/2011_003276.jpg,3,train
2009_000898.jpg,bird,500,333,270.0,152.0,497.0,252.0,0.45645645645645644,0.504,0.8108108108108109,0.994,/content/VOC2012/JPEGImages/2009_000898.jpg,3,train
2009_004817.jpg,bird,332,500,417.0,35.0,247.0,164.0,0.07,0.4939759036144578,0.834,0.7439759036144579,/content/VOC2012/JPEGImages/2009_004817.jpg,3,train
2009_004858.jpg,bird,500,271,208.0,99.0,188.0,155.0,0.36531365313653136,0.31,0.7675276752767528,0.376,/content/VOC2012/JPEGImages/2009_004858.jpg,3,train
2008_000192.jpg,bird,346,500,441.0,249.0,246.0,57.0,0.498,0.16473988439306358,0.882,0.7109826589595376,/content/VOC2012/JPEGImages/2008_000192.jpg,3,train
2009_004375.jpg,bird,298,500,286.0,169.0,219.0,144.0,0.338,0.48322147651006714,0.572,0.7348993288590604,/content/VOC2012/JPEGImages/2009_004375.jpg,3,train
2009_004754.jpg,bird,500,483,324.0,35.0,475.0,77.0,0.07246376811594203,0.154,0.6708074534161491,0.95,/content/VOC2012/JPEGImages/2009_004754.jpg,3,train
2007_003349.jpg,bird,333,500,327.0,88.0,289.0,55.0,0.176,0.16516516516516516,0.654,0.8678678678678678,/content/VOC2012/JPEGImages/2007_003349.jpg,3,train
2011_002458.jpg,bird,333,500,394.0,185.0,262.0,177.0,0.37,0.5315315315315315,0.788,0.7867867867867868,/content/VOC2012/JPEGImages/2011_002458.jpg,3,train
2009_005282.jpg,bird,500,333,307.0,42.0,493.0,124.0,0.12612612612612611,0.248,0.9219219219219219,0.986,/content/VOC2012/JPEGImages/2009_005282.jpg,3,train
2009_003300.jpg,bird,375,500,396.0,236.0,338.0,46.0,0.472,0.12266666666666666,0.792,0.9013333333333333,/content/VOC2012/JPEGImages/2009_003300.jpg,3,train
2010_005651.jpg,bird,332,500,332.0,152.0,327.0,107.0,0.304,0.32228915662650603,0.664,0.9849397590361446,/content/VOC2012/JPEGImages/2010_005651.jpg,3,train
2010_003473.jpg,bird,356,500,345.0,125.0,324.0,28.0,0.25,0.07865168539325842,0.69,0.9101123595505618,/content/VOC2012/JPEGImages/2010_003473.jpg,3,train
2008_008233.jpg,bird,306,500,393.0,121.0,306.0,45.0,0.242,0.14705882352941177,0.786,1.0,/content/VOC2012/JPEGImages/2008_008233.jpg,3,train
2009_002645.jpg,bird,500,385,338.0,1.0,500.0,21.0,0.0025974025974025974,0.042,0.8779220779220779,1.0,/content/VOC2012/JPEGImages/2009_002645.jpg,3,train
2009_004001.jpg,bird,333,500,435.0,61.0,333.0,11.0,0.122,0.03303303303303303,0.87,1.0,/content/VOC2012/JPEGImages/2009_004001.jpg,3,train
2008_000361.jpg,bird,334,500,405.0,67.0,334.0,62.0,0.134,0.18562874251497005,0.81,1.0,/content/VOC2012/JPEGImages/2008_000361.jpg,3,train
2010_003929.jpg,bird,329,500,321.0,200.0,190.0,100.0,0.4,0.303951367781155,0.642,0.5775075987841946,/content/VOC2012/JPEGImages/2010_003929.jpg,3,train
2010_003395.jpg,bird,500,375,177.0,99.0,336.0,201.0,0.264,0.402,0.472,0.672,/content/VOC2012/JPEGImages/2010_003395.jpg,3,train
2008_003023.jpg,bird,335,500,302.0,78.0,335.0,35.0,0.156,0.1044776119402985,0.604,1.0,/content/VOC2012/JPEGImages/2008_003023.jpg,3,train
2011_000392.jpg,bird,375,500,500.0,33.0,375.0,15.0,0.066,0.04,1.0,1.0,/content/VOC2012/JPEGImages/2011_000392.jpg,3,train
2010_004657.jpg,bird,375,500,352.0,200.0,195.0,101.0,0.4,0.2693333333333333,0.704,0.52,/content/VOC2012/JPEGImages/2010_004657.jpg,3,train
2009_004021.jpg,bird,264,352,296.0,59.0,196.0,102.0,0.16761363636363635,0.38636363636363635,0.8409090909090909,0.7424242424242424,/content/VOC2012/JPEGImages/2009_004021.jpg,3,train
2008_004147.jpg,bird,475,500,407.0,124.0,392.0,100.0,0.248,0.21052631578947367,0.814,0.8252631578947368,/content/VOC2012/JPEGImages/2008_004147.jpg,3,train
2009_003443.jpg,bird,375,500,244.0,203.0,159.0,126.0,0.406,0.336,0.488,0.424,/content/VOC2012/JPEGImages/2009_003443.jpg,3,train
2008_006954.jpg,bird,409,500,500.0,1.0,196.0,1.0,0.002,0.0024449877750611247,1.0,0.4792176039119804,/content/VOC2012/JPEGImages/2008_006954.jpg,3,train
2010_000836.jpg,bird,405,500,290.0,208.0,255.0,110.0,0.416,0.2716049382716049,0.58,0.6296296296296297,/content/VOC2012/JPEGImages/2010_000836.jpg,3,train
2009_002226.jpg,bird,333,500,332.0,101.0,217.0,65.0,0.202,0.19519519519519518,0.664,0.6516516516516516,/content/VOC2012/JPEGImages/2009_002226.jpg,3,train
2008_007098.jpg,bird,333,500,209.0,65.0,212.0,137.0,0.13,0.4114114114114114,0.418,0.6366366366366366,/content/VOC2012/JPEGImages/2008_007098.jpg,3,train
2009_004723.jpg,bird,500,332,332.0,41.0,471.0,122.0,0.12349397590361445,0.244,1.0,0.942,/content/VOC2012/JPEGImages/2009_004723.jpg,3,train
2009_001160.jpg,bird,500,373,161.0,35.0,446.0,120.0,0.0938337801608579,0.24,0.4316353887399464,0.892,/content/VOC2012/JPEGImages/2009_001160.jpg,3,train
2009_002319.jpg,bird,500,398,398.0,1.0,500.0,93.0,0.002512562814070352,0.186,1.0,1.0,/content/VOC2012/JPEGImages/2009_002319.jpg,3,train
2007_007084.jpg,bird,374,500,389.0,157.0,315.0,109.0,0.314,0.2914438502673797,0.778,0.8422459893048129,/content/VOC2012/JPEGImages/2007_007084.jpg,3,train
2010_000184.jpg,bird,500,333,309.0,121.0,408.0,74.0,0.3633633633633634,0.148,0.9279279279279279,0.816,/content/VOC2012/JPEGImages/2010_000184.jpg,3,train
2011_002265.jpg,bird,488,500,324.0,122.0,387.0,108.0,0.244,0.22131147540983606,0.648,0.7930327868852459,/content/VOC2012/JPEGImages/2011_002265.jpg,3,train
2009_001348.jpg,bird,500,375,374.0,86.0,500.0,16.0,0.22933333333333333,0.032,0.9973333333333333,1.0,/content/VOC2012/JPEGImages/2009_001348.jpg,3,train
2007_003565.jpg,bird,375,500,500.0,280.0,317.0,218.0,0.56,0.5813333333333334,1.0,0.8453333333333334,/content/VOC2012/JPEGImages/2007_003565.jpg,3,train
2008_004276.jpg,bird,375,500,500.0,115.0,375.0,11.0,0.23,0.029333333333333333,1.0,1.0,/content/VOC2012/JPEGImages/2008_004276.jpg,3,train
2009_003378.jpg,bird,468,500,424.0,220.0,456.0,34.0,0.44,0.07264957264957266,0.848,0.9743589743589743,/content/VOC2012/JPEGImages/2009_003378.jpg,3,train
2008_008544.jpg,bird,375,500,500.0,72.0,375.0,29.0,0.144,0.07733333333333334,1.0,1.0,/content/VOC2012/JPEGImages/2008_008544.jpg,3,train
2009_000103.jpg,bird,500,380,275.0,152.0,457.0,87.0,0.4,0.174,0.7236842105263158,0.914,/content/VOC2012/JPEGImages/2009_000103.jpg,3,train
2008_004024.jpg,bird,333,500,476.0,130.0,316.0,47.0,0.26,0.14114114114114115,0.952,0.948948948948949,/content/VOC2012/JPEGImages/2008_004024.jpg,3,train
2011_001254.jpg,bird,333,500,344.0,1.0,319.0,18.0,0.002,0.05405405405405406,0.688,0.9579579579579579,/content/VOC2012/JPEGImages/2011_001254.jpg,3,train
2008_001810.jpg,bird,375,500,487.0,14.0,310.0,1.0,0.028,0.0026666666666666666,0.974,0.8266666666666667,/content/VOC2012/JPEGImages/2008_001810.jpg,3,train
2008_007656.jpg,bird,375,500,377.0,1.0,285.0,52.0,0.002,0.13866666666666666,0.754,0.76,/content/VOC2012/JPEGImages/2008_007656.jpg,3,train
2009_003837.jpg,bird,333,500,402.0,115.0,220.0,62.0,0.23,0.18618618618618618,0.804,0.6606606606606606,/content/VOC2012/JPEGImages/2009_003837.jpg,3,train
2010_004026.jpg,bird,333,500,398.0,24.0,261.0,99.0,0.048,0.2972972972972973,0.796,0.7837837837837838,/content/VOC2012/JPEGImages/2010_004026.jpg,3,train
2010_001927.jpg,bird,375,500,439.0,116.0,208.0,26.0,0.232,0.06933333333333333,0.878,0.5546666666666666,/content/VOC2012/JPEGImages/2010_001927.jpg,3,train
2009_001314.jpg,bird,457,500,290.0,105.0,318.0,131.0,0.21,0.28665207877461707,0.58,0.6958424507658644,/content/VOC2012/JPEGImages/2009_001314.jpg,3,train
2008_002255.jpg,bird,333,500,327.0,196.0,323.0,65.0,0.392,0.19519519519519518,0.654,0.96996996996997,/content/VOC2012/JPEGImages/2008_002255.jpg,3,train
2008_006369.jpg,bird,375,500,259.0,150.0,262.0,178.0,0.3,0.4746666666666667,0.518,0.6986666666666667,/content/VOC2012/JPEGImages/2008_006369.jpg,3,train
2011_001779.jpg,bird,500,462,357.0,37.0,414.0,97.0,0.08008658008658008,0.194,0.7727272727272727,0.828,/content/VOC2012/JPEGImages/2011_001779.jpg,3,train
2008_008537.jpg,bird,375,500,281.0,214.0,240.0,172.0,0.428,0.45866666666666667,0.562,0.64,/content/VOC2012/JPEGImages/2008_008537.jpg,3,train
2008_005843.jpg,bird,375,500,230.0,158.0,249.0,166.0,0.316,0.44266666666666665,0.46,0.664,/content/VOC2012/JPEGImages/2008_005843.jpg,3,train
2008_000785.jpg,bird,400,500,403.0,152.0,337.0,168.0,0.304,0.42,0.806,0.8425,/content/VOC2012/JPEGImages/2008_000785.jpg,3,train
2008_006281.jpg,bird,375,500,472.0,65.0,306.0,71.0,0.13,0.18933333333333333,0.944,0.816,/content/VOC2012/JPEGImages/2008_006281.jpg,3,train
2008_005531.jpg,bird,400,500,289.0,94.0,362.0,49.0,0.188,0.1225,0.578,0.905,/content/VOC2012/JPEGImages/2008_005531.jpg,3,train
2009_004346.jpg,bird,333,500,324.0,216.0,222.0,134.0,0.432,0.4024024024024024,0.648,0.6666666666666666,/content/VOC2012/JPEGImages/2009_004346.jpg,3,train
2009_000037.jpg,bird,363,500,310.0,162.0,303.0,125.0,0.324,0.3443526170798898,0.62,0.8347107438016529,/content/VOC2012/JPEGImages/2009_000037.jpg,3,train
2011_002715.jpg,bird,333,500,388.0,201.0,246.0,48.0,0.402,0.14414414414414414,0.776,0.7387387387387387,/content/VOC2012/JPEGImages/2011_002715.jpg,3,train
2011_001873.jpg,bird,375,500,483.0,228.0,315.0,144.0,0.456,0.384,0.966,0.84,/content/VOC2012/JPEGImages/2011_001873.jpg,3,train
2008_006419.jpg,bird,338,500,280.0,202.0,271.0,183.0,0.404,0.5414201183431953,0.56,0.8017751479289941,/content/VOC2012/JPEGImages/2008_006419.jpg,3,train
2011_002616.jpg,bird,500,333,104.0,75.0,352.0,329.0,0.22522522522522523,0.658,0.3123123123123123,0.704,/content/VOC2012/JPEGImages/2011_002616.jpg,3,train
2008_003360.jpg,bird,332,500,397.0,153.0,258.0,56.0,0.306,0.1686746987951807,0.794,0.7771084337349398,/content/VOC2012/JPEGImages/2008_003360.jpg,3,train
2008_003524.jpg,bird,400,500,392.0,115.0,313.0,80.0,0.23,0.2,0.784,0.7825,/content/VOC2012/JPEGImages/2008_003524.jpg,3,train
2008_008523.jpg,bird,375,500,447.0,1.0,375.0,40.0,0.002,0.10666666666666667,0.894,1.0,/content/VOC2012/JPEGImages/2008_008523.jpg,3,train
2010_001806.jpg,bird,324,500,349.0,86.0,273.0,90.0,0.172,0.2777777777777778,0.698,0.8425925925925926,/content/VOC2012/JPEGImages/2010_001806.jpg,3,train
2011_001463.jpg,bird,333,500,275.0,181.0,214.0,143.0,0.362,0.4294294294294294,0.55,0.6426426426426426,/content/VOC2012/JPEGImages/2011_001463.jpg,3,train
2009_002256.jpg,bird,333,500,356.0,42.0,306.0,51.0,0.084,0.15315315315315314,0.712,0.918918918918919,/content/VOC2012/JPEGImages/2009_002256.jpg,3,train
2008_008404.jpg,bird,500,335,335.0,38.0,500.0,94.0,0.11343283582089553,0.188,1.0,1.0,/content/VOC2012/JPEGImages/2008_008404.jpg,3,train
2010_003097.jpg,bird,375,500,289.0,212.0,344.0,172.0,0.424,0.45866666666666667,0.578,0.9173333333333333,/content/VOC2012/JPEGImages/2010_003097.jpg,3,train
2010_004821.jpg,bird,333,500,172.0,130.0,180.0,104.0,0.26,0.3123123123123123,0.344,0.5405405405405406,/content/VOC2012/JPEGImages/2010_004821.jpg,3,train
2007_002094.jpg,bird,332,500,335.0,72.0,331.0,1.0,0.144,0.0030120481927710845,0.67,0.9969879518072289,/content/VOC2012/JPEGImages/2007_002094.jpg,3,train
2008_003232.jpg,bird,408,500,467.0,199.0,408.0,94.0,0.398,0.23039215686274508,0.934,1.0,/content/VOC2012/JPEGImages/2008_003232.jpg,3,train
2008_008506.jpg,bird,402,500,287.0,82.0,318.0,219.0,0.164,0.5447761194029851,0.574,0.7910447761194029,/content/VOC2012/JPEGImages/2008_008506.jpg,3,train
2007_007481.jpg,bird,332,500,362.0,61.0,317.0,53.0,0.122,0.15963855421686746,0.724,0.9548192771084337,/content/VOC2012/JPEGImages/2007_007481.jpg,3,train
2011_001764.jpg,bird,281,500,336.0,241.0,193.0,128.0,0.482,0.4555160142348754,0.672,0.6868327402135231,/content/VOC2012/JPEGImages/2011_001764.jpg,3,train
2010_000502.jpg,bird,375,500,257.0,206.0,143.0,89.0,0.412,0.23733333333333334,0.514,0.38133333333333336,/content/VOC2012/JPEGImages/2010_000502.jpg,3,train
2009_000879.jpg,bird,357,500,237.0,119.0,291.0,121.0,0.238,0.3389355742296919,0.474,0.8151260504201681,/content/VOC2012/JPEGImages/2009_000879.jpg,3,train
2008_007623.jpg,bird,375,500,451.0,71.0,300.0,141.0,0.142,0.376,0.902,0.8,/content/VOC2012/JPEGImages/2008_007623.jpg,3,train
2009_000958.jpg,bird,333,500,439.0,238.0,270.0,97.0,0.476,0.2912912912912913,0.878,0.8108108108108109,/content/VOC2012/JPEGImages/2009_000958.jpg,3,train
2009_005137.jpg,bird,368,500,415.0,248.0,283.0,70.0,0.496,0.19021739130434784,0.83,0.7690217391304348,/content/VOC2012/JPEGImages/2009_005137.jpg,3,train
2011_001902.jpg,bird,471,500,231.0,70.0,414.0,58.0,0.14,0.12314225053078556,0.462,0.8789808917197452,/content/VOC2012/JPEGImages/2011_001902.jpg,3,train
2010_001159.jpg,bird,374,500,356.0,244.0,330.0,55.0,0.488,0.14705882352941177,0.712,0.8823529411764706,/content/VOC2012/JPEGImages/2010_001159.jpg,3,train
2009_004315.jpg,bird,463,500,461.0,219.0,327.0,51.0,0.438,0.1101511879049676,0.922,0.7062634989200864,/content/VOC2012/JPEGImages/2009_004315.jpg,3,train
2008_003683.jpg,bird,500,333,314.0,215.0,352.0,133.0,0.6456456456456456,0.266,0.9429429429429429,0.704,/content/VOC2012/JPEGImages/2008_003683.jpg,3,train
